Date,Tmax,Tmin,Tavg
13-03-1987,36.5,23.6,30.05
14-03-1987,29.3,17.8,23.55
15-03-1987,24.9,19.2,22.05
16-03-1987,24.7,12.4,18.55
17-03-1987,22.5,14.2,18.35
18-03-1987,24.5,5.5,15
19-03-1987,28.1,11.5,19.8
20-03-1987,32,13.7,22.85
21-03-1987,32.1,20.4,26.25
22-03-1987,32.6,14.2,23.4
23-03-1987,26.7,18.2,22.45
24-03-1987,25.1,14.5,19.8
25-03-1987,25.8,11,18.4
26-03-1987,28.2,14.2,21.2
27-03-1987,25.5,15.8,20.65
28-03-1987,26.9,13.8,20.35
29-03-1987,30.3,13.6,21.95
30-03-1987,30.1,17.4,23.75
31-03-1987,27.5,18.9,23.2
01-04-1987,27.4,14.7,21.05
02-04-1987,27.6,13,20.3
03-04-1987,26.9,12.7,19.8
04-04-1987,22.1,13.2,17.65
05-04-1987,23.5,3.3,13.4
06-04-1987,30.7,13.2,21.95
07-04-1987,30.2,17.5,23.85
08-04-1987,24.1,17.1,20.6
09-04-1987,24.1,15.3,19.7
10-04-1987,25.3,10.6,17.95
11-04-1987,21.6,15.4,18.5
12-04-1987,22.2,4.7,13.45
13-04-1987,23.2,6.8,15
14-04-1987,25.9,9.2,17.55
15-04-1987,29.9,10.1,20
16-04-1987,33.9,15.3,24.6
17-04-1987,32.5,14.4,23.45
18-04-1987,26.4,13.5,19.95
19-04-1987,25.3,13.1,19.2
20-04-1987,30.7,14.5,22.6
21-04-1987,24.9,17.1,21
22-04-1987,30.2,16.3,23.25
23-04-1987,27.6,17.7,22.65
24-04-1987,26.3,19.7,23
25-04-1987,23.3,18.5,20.9
26-04-1987,20.9,9.9,15.4
27-04-1987,20.8,11.1,15.95
28-04-1987,23.5,9.7,16.6
